 3.798333e-04  1.409827e+01  1.409827e+01 -2.986223e-06 -5.972731e+00  5.972728e+00  2.986364e+01  1.000000e+00 
 3.818333e-04  1.469812e+01  1.469813e+01 -2.985855e-06 -5.972007e+00  5.972004e+00  2.986002e+01  1.000000e+00 
 3.838333e-04  1.529797e+01  1.529797e+01 -2.985487e-06 -5.971283e+00  5.971280e+00  2.985640e+01  1.000000e+00 
 3.858333e-04  1.589781e+01  1.589782e+01 -2.985119e-06 -5.970559e+00  5.970556e+00  2.985278e+01  1.000000e+00 
 3.878333e-04  1.649765e+01  1.649765e+01 -2.984751e-06 -5.969836e+00  5.969833e+00  2.984916e+01  1.000000e+00 
 3.898333e-04  1.709748e+01  1.709748e+01 -2.984384e-06 -5.969112e+00  5.969109e+00  2.984555e+01  1.000000e+00 
 3.918333e-04  1.769730e+01  1.769730e+01 -2.984016e-06 -5.968389e+00  5.968386e+00  2.984193e+01  1.000000e+00 
 3.938333e-04  1.829712e+01  1.829712e+01 -2.983648e-06 -5.967665e+00  5.967662e+00  2.983831e+01  1.000000e+00 
 3.958333e-04  1.889693e+01  1.889693e+01 -2.983281e-06 -5.966942e+00  5.966939e+00  2.983470e+01  1.000000e+00 
 3.978333e-04  1.949673e+01  1.949674e+01 -2.982913e-06 -5.966219e+00  5.966216e+00  2.983108e+01  1.000000e+00 
 3.998333e-04  2.009653e+01  2.009654e+01 -2.982545e-06 -5.965496e+00  5.965493e+00  2.982746e+01  1.000000e+00 
 4.018333e-04  2.069633e+01  2.069633e+01 -2.982178e-06 -5.964773e+00  5.964770e+00  2.982385e+01  1.000000e+00 
 4.038333e-04  2.129611e+01  2.129612e+01 -2.981811e-06 -5.964050e+00  5.964047e+00  2.982023e+01  1.000000e+00 
